caseid,task,user,end_timestamp,start_timestamp,Activity,Resource,@@startevent_concept:name,@@startevent_org:resource,@@startevent_Activity,@@startevent_Resource,@@duration
Case52,Turning & Milling,ID4219,2012-02-22 00:58:00.000000,2012-02-22 00:11:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,2820.0
Case52,Turning & Milling,ID4219,2012-02-22 16:19:00.000000,2012-02-22 13:52:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,8820.0
Case52,Turning & Milling,ID4219,2012-02-22 16:42:00.000000,2012-02-22 16:20:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,1320.0
Case52,Turning & Milling,ID4219,2012-02-23 01:02:00.000000,2012-02-22 16:42:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,30000.0
Case52,Turning & Milling,ID4219,2012-02-23 17:43:00.000000,2012-02-23 13:49:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,14040.0
Case52,Turning & Milling Q.C.,ID4618,2012-02-24 18:46:00.000000,2012-02-24 17:31:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case52,Flat Grinding,ID4882,2012-02-24 19:08:00.000000,2012-02-24 17:33:00.000000,Flat Grinding,ID4882,Flat Grinding,ID4882,Flat Grinding,ID4882,5700.0
Case52,Laser Marking,ID4882,2012-02-26 13:52:00.000000,2012-02-26 13:51:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,60.0
Case52,Laser Marking,ID4882,2012-02-26 18:21:00.000000,2012-02-26 17:41:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,2400.0
Case52,Final Inspection Q.C.,ID4618,2012-02-27 01:01:00.000000,2012-02-26 22:53:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,7680.0
Case52,Final Inspection Q.C.,ID4618,2012-02-27 21:15:00.000000,2012-02-27 21:14:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,60.0
Case52,Packing,ID4820,2012-02-28 08:00:00.000000,2012-02-28 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case52,Packing,ID4820,2012-02-29 08:00:00.000000,2012-02-29 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case52,End,End,2012-02-29 08:00:00.000001,2012-02-29 08:00:00.000001,,,,,,,
Case53,Start,Start,2012-03-14 20:49:59.999999,2012-03-14 20:49:59.999999,,,,,,,
Case53,Turning & Milling,ID0997,2012-03-14 22:56:00.000000,2012-03-14 20:50:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,7560.0
Case53,Turning & Milling,ID4219,2012-03-15 00:32:00.000000,2012-03-14 23:24:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,4080.0
Case53,Turning & Milling,ID4219,2012-03-15 01:52:00.000000,2012-03-15 00:33:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,4740.0
Case53,Turning & Milling,ID4219,2012-03-15 03:53:00.000000,2012-03-15 01:53:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,7200.0
Case53,Turning & Milling,ID4219,2012-03-15 05:39:00.000000,2012-03-15 03:54:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,6300.0
Case53,Turning & Milling,ID4219,2012-03-15 09:26:00.000000,2012-03-15 05:39:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,13620.0
Case53,Turning & Milling,ID0997,2012-03-15 15:00:00.000000,2012-03-15 14:00:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,3600.0
Case53,Turning & Milling Q.C.,ID4287,2012-03-15 15:00:00.000000,2012-03-15 14:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3600.0
Case53,Turning & Milling,ID0997,2012-03-15 18:30:00.000000,2012-03-15 15:00:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,12600.0
Case53,Turning & Milling Q.C.,ID4287,2012-03-15 20:31:00.000000,2012-03-15 20:20:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,660.0
Case53,Turning & Milling Q.C.,ID4287,2012-03-16 16:08:00.000000,2012-03-16 15:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,4080.0
Case53,Laser Marking,ID0998,2012-03-19 18:21:00.000000,2012-03-19 16:39:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,6120.0
Case53,Flat Grinding,ID0998,2012-03-21 00:21:00.000000,2012-03-21 00:20:00.000000,Flat Grinding,ID0998,Flat Grinding,ID0998,Flat Grinding,ID0998,60.0
Case53,Round Grinding,ID0998,2012-03-22 00:45:00.000000,2012-03-21 23:35:00.000000,Round Grinding,ID0998,Round Grinding,ID0998,Round Grinding,ID0998,4200.0
Case53,Round Grinding,ID4872,2012-03-22 03:21:00.000000,2012-03-22 01:30:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,6660.0
Case53,Final Inspection Q.C.,ID4287,2012-03-22 20:30:00.000000,2012-03-22 17:30:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,10800.0
Case53,Final Inspection Q.C.,ID4287,2012-03-23 17:44:00.000000,2012-03-23 17:30:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,840.0
Case53,Packing,ID4491,2012-03-25 09:00:00.000000,2012-03-25 08:00:00.000000,Packing,ID4491,Packing,ID4491,Packing,ID4491,3600.0
Case53,End,End,2012-03-25 09:00:00.000001,2012-03-25 09:00:00.000001,,,,,,,
Case54,Start,Start,2012-03-18 16:23:59.999999,2012-03-18 16:23:59.999999,,,,,,,
Case54,Turning & Milling,ID4429,2012-03-18 23:10:00.000000,2012-03-18 16:24:00.000000,Turning & Milling,ID4429,Turning & Milling,ID4429,Turning & Milling,ID4429,24360.0
Case54,Turning & Milling,ID4167,2012-03-19 06:46:00.000000,2012-03-19 03:08:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,13080.0
Case54,Turning & Milling,ID4932,2012-03-19 15:17:00.000000,2012-03-19 14:32:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,2700.0
Case54,Turning & Milling,ID4932,2012-03-19 23:04:00.000000,2012-03-19 16:37:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,23220.0
Case54,Turning & Milling Q.C.,ID4287,2012-03-19 20:38:00.000000,2012-03-19 19:39:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3540.0
Case54,Turning & Milling,ID4167,2012-03-20 05:59:00.000000,2012-03-19 23:05:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,24840.0
Case54,Turning & Milling Q.C.,ID4287,2012-03-20 14:15:00.000000,2012-03-20 14:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,900.0
Case54,Flat Grinding,ID0998,2012-03-20 21:50:00.000000,2012-03-20 20:50:00.000000,Flat Grinding,ID0998,Flat Grinding,ID0998,Flat Grinding,ID0998,3600.0
Case54,Flat Grinding,ID0998,2012-03-20 23:06:00.000000,2012-03-20 21:51:00.000000,Flat Grinding,ID0998,Flat Grinding,ID0998,Flat Grinding,ID0998,4500.0
Case54,Turning & Milling Q.C.,ID4287,2012-03-21 00:19:00.000000,2012-03-20 23:30:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,2940.0
Case54,Final Inspection Q.C.,ID4287,2012-03-21 01:00:00.000000,2012-03-21 00:20:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,2400.0
Case54,Flat Grinding,ID0998,2012-03-21 00:23:00.000000,2012-03-21 00:22:00.000000,Flat Grinding,ID0998,Flat Grinding,ID0998,Flat Grinding,ID0998,60.0
Case54,Lapping,ID0998,2012-03-21 01:38:00.000000,2012-03-21 00:23:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,4500.0
Case54,Laser Marking,ID0998,2012-03-21 01:03:00.000000,2012-03-21 01:02:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,60.0
Case54,Packing,ID4820,2012-03-22 08:00:00.000000,2012-03-22 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case54,Final Inspection Q.C.,ID4287,2012-03-22 16:30:00.000000,2012-03-22 16:07:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,1380.0
Case54,End,End,2012-03-22 16:30:00.000001,2012-03-22 16:30:00.000001,,,,,,,
Case55,Start,Start,2012-02-09 21:26:59.999999,2012-02-09 21:26:59.999999,,,,,,,
Case55,Turn & Mill. & Screw Assem,ID4132,2012-02-10 00:48:00.000000,2012-02-09 21:27:00.000000,Turn & Mill. & Screw Assem,ID4132,Turn & Mill. & Screw Assem,ID4132,Turn & Mill. & Screw Assem,ID4132,12060.0
Case55,Turn & Mill. & Screw Assem,ID4641,2012-02-10 04:22:00.000000,2012-02-10 03:13:00.000000,Turn & Mill. & Screw Assem,ID4641,Turn & Mill. & Screw Assem,ID4641,Turn & Mill. & Screw Assem,ID4641,4140.0
Case55,Turn & Mill. & Screw Assem,ID4641,2012-02-10 13:44:00.000000,2012-02-10 04:22:00.000000,Turn & Mill. & Screw Assem,ID4641,Turn & Mill. & Screw Assem,ID4641,Turn & Mill. & Screw Assem,ID4641,33720.0
Case55,Turning & Milling Q.C.,ID4287,2012-02-10 14:30:00.000000,2012-02-10 13:59:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,1860.0
Case55,Turn & Mill. & Screw Assem,ID3846,2012-02-10 19:53:00.000000,2012-02-10 14:12:00.000000,Turn & Mill. & Screw Assem,ID3846,Turn & Mill. & Screw Assem,ID3846,Turn & Mill. & Screw Assem,ID3846,20460.0
Case55,Turn & Mill. & Screw Assem,ID4132,2012-02-12 13:37:00.000000,2012-02-12 05:05:00.000000,Turn & Mill. & Screw Assem,ID4132,Turn & Mill. & Screw Assem,ID4132,Turn & Mill. & Screw Assem,ID4132,30720.0
Case55,Turn & Mill. & Screw Assem,ID4641,2012-02-12 14:27:00.000000,2012-02-12 13:58:00.000000,Turn & Mill. & Screw Assem,ID4641,Turn & Mill. & Screw Assem,ID4641,Turn & Mill. & Screw Assem,ID4641,1740.0
Case55,Turn & Mill. & Screw Assem,ID3846,2012-02-12 22:59:00.000000,2012-02-12 16:04:00.000000,Turn & Mill. & Screw Assem,ID3846,Turn & Mill. & Screw Assem,ID3846,Turn & Mill. & Screw Assem,ID3846,24900.0
Case55,Turn & Mill. & Screw Assem,ID4132,2012-02-13 05:44:00.000000,2012-02-12 23:06:00.000000,Turn & Mill. & Screw Assem,ID4132,Turn & Mill. & Screw Assem,ID4132,Turn & Mill. & Screw Assem,ID4132,23880.0
Case55,Turning & Milling Q.C.,ID4287,2012-02-19 17:30:00.000000,2012-02-19 16:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,5400.0
Case55,Laser Marking,ID4882,2012-02-20 17:38:00.000000,2012-02-20 16:49:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,2940.0
Case55,Flat Grinding,ID4882,2012-02-21 08:15:00.000000,2012-02-21 07:00:00.000000,Flat Grinding,ID4882,Flat Grinding,ID4882,Flat Grinding,ID4882,4500.0
Case55,Flat Grinding,ID4882,2012-02-21 19:13:00.000000,2012-02-21 16:03:00.000000,Flat Grinding,ID4882,Flat Grinding,ID4882,Flat Grinding,ID4882,11400.0
Case55,Lapping,ID4882,2012-02-22 08:15:00.000000,2012-02-22 07:00:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,4500.0
Case55,Lapping,ID4882,2012-02-22 17:37:00.000000,2012-02-22 16:07:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,5400.0
Case55,Final Inspection Q.C.,ID4493,2012-02-23 18:21:00.000000,2012-02-23 17:21:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,3600.0
Case55,Packing,ID4820,2012-02-24 08:00:00.000000,2012-02-24 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case55,Turn & Mill. & Screw Assem,ID0937,2012-03-19 08:15:00.000000,2012-03-19 07:00:00.000000,Turn & Mill. & Screw Assem,ID0937,Turn & Mill. & Screw Assem,ID0937,Turn & Mill. & Screw Assem,ID0937,4500.0
Case55,End,End,2012-03-19 08:15:00.000001,2012-03-19 08:15:00.000001,,,,,,,
Case56,Start,Start,2012-03-06 14:39:59.999999,2012-03-06 14:39:59.999999,,,,,,,
Case56,Turning,ID4219,2012-03-06 16:09:00.000000,2012-03-06 14:40:00.000000,Turning,ID4219,Turning,ID4219,Turning,ID4219,5340.0
Case56,Turning,ID0997,2012-03-08 09:08:00.000000,2012-03-08 05:06:00.000000,Turning,ID0997,Turning,ID0997,Turning,ID0997,14520.0
Case56,Packing,ID4820,2012-03-08 08:00:00.000000,2012-03-08 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case56,Turning,ID0997,2012-03-08 11:18:00.000000,2012-03-08 09:08:00.000000,Turning,ID0997,Turning,ID0997,Turning,ID0997,7800.0
Case56,Turning Q.C.,ID4618,2012-03-08 14:46:00.000000,2012-03-08 14:12:00.000000,Turning Q.C.,ID4618,Turning Q.C.,ID4618,Turning Q.C.,ID4618,2040.0
Case56,Lapping,ID0998,2012-03-08 18:25:00.000000,2012-03-08 17:12:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,4380.0
Case56,Laser Marking,ID0998,2012-03-08 18:44:00.000000,2012-03-08 18:26:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,1080.0
Case56,Final Inspection Q.C.,ID4618,2012-03-08 19:19:00.000000,2012-03-08 18:30:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,2940.0
Case56,End,End,2012-03-08 19:19:00.000001,2012-03-08 19:19:00.000001,,,,,,,
Case58,Start,Start,2012-02-09 17:48:59.999999,2012-02-09 17:48:59.999999,,,,,,,
Case58,Round Grinding,ID4528,2012-02-09 18:16:00.000000,2012-02-09 17:49:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,1620.0
Case58,Round Grinding,ID4528,2012-02-09 20:37:00.000000,2012-02-09 19:28:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,4140.0
Case58,Round Grinding,ID4872,2012-02-10 01:14:00.000000,2012-02-09 23:02:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,7920.0
Case58,Round Grinding,ID4528,2012-02-12 13:12:00.000000,2012-02-12 06:14:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,25080.0
Case58,Final Inspection Q.C.,ID4618,2012-02-19 22:11:00.000000,2012-02-19 13:50:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,30060.0
Case58,Laser Marking,ID0998,2012-02-19 23:24:00.000000,2012-02-19 22:09:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,4500.0
Case58,Packing,ID4820,2012-02-20 08:00:00.000000,2012-02-20 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case58,End,End,2012-02-20 08:00:00.000001,2012-02-20 08:00:00.000001,,,,,,,
Case59,Start,Start,2012-03-18 16:46:59.999999,2012-03-18 16:46:59.999999,,,,,,,
Case59,Turning & Milling,ID4794,2012-03-18 22:54:00.000000,2012-03-18 16:47:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,22020.0
Case59,Turning & Milling,ID4429,2012-03-19 00:59:00.000000,2012-03-18 23:11:00.000000,Turning & Milling,ID4429,Turning & Milling,ID4429,Turning & Milling,ID4429,6480.0
Case59,Turning & Milling,ID4529,2012-03-19 04:18:00.000000,2012-03-19 03:21:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,3420.0
Case59,Turning & Milling Q.C.,ID4618,2012-03-21 17:10:00.000000,2012-03-21 16:20:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,3000.0
Case59,Laser Marking,ID4718,2012-03-21 21:56:00.000000,2012-03-21 21:51:00.000000,Laser Marking,ID4718,Laser Marking,ID4718,Laser Marking,ID4718,300.0
Case59,Lapping,ID0420,2012-03-22 00:35:00.000000,2012-03-21 23:57:00.000000,Lapping,ID0420,Lapping,ID0420,Lapping,ID0420,2280.0
Case59,Packing,ID4820,2012-03-22 08:00:00.000000,2012-03-22 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case59,Final Inspection Q.C.,ID4618,2012-03-22 18:08:00.000000,2012-03-22 16:27:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,6060.0
Case59,Turning & Milling Q.C.,ID4618,2012-03-23 20:33:00.000000,2012-03-23 19:18:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case59,End,End,2012-03-23 20:33:00.000001,2012-03-23 20:33:00.000001,,,,,,,
Case6,Start,Start,2012-02-06 11:59:59.999999,2012-02-06 11:59:59.999999,,,,,,,
Case6,Turning & Milling,ID0997,2012-02-06 13:30:00.000000,2012-02-06 12:00:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,5400.0
Case6,Turning & Milling,ID0997,2012-02-06 13:36:00.000000,2012-02-06 13:12:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,1440.0
Case6,Turning & Milling,ID4219,2012-02-07 22:43:00.000000,2012-02-07 19:40:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,10980.0
Case6,Turning & Milling,ID4219,2012-02-08 01:52:00.000000,2012-02-07 23:00:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,10320.0
Case6,Turning & Milling,ID0997,2012-02-08 10:38:00.000000,2012-02-08 03:27:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,25860.0
Case6,Turning & Milling,ID0997,2012-02-08 13:44:00.000000,2012-02-08 10:39:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,11100.0
Case6,Turning & Milling Q.C.,ID4618,2012-02-08 14:06:00.000000,2012-02-08 13:50:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,960.0
Case6,Turning & Milling Q.C.,ID4618,2012-02-08 21:44:00.000000,2012-02-08 13:50:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,28440.0
Case6,Turning & Milling,ID4219,2012-02-09 01:03:00.000000,2012-02-08 14:00:00.000000,Turning & Milling,ID4219,Turning & Milling,ID4219,Turning & Milling,ID4219,39780.0
Case6,Turning & Milling,ID0997,2012-02-09 07:37:00.000000,2012-02-09 03:39:00.000000,Turning & Milling,ID0997,Turning & Milling,ID0997,Turning & Milling,ID0997,14280.0
Case6,Flat Grinding,ID4882,2012-02-09 08:15:00.000000,2012-02-09 07:00:00.000000,Flat Grinding,ID4882,Flat Grinding,ID4882,Flat Grinding,ID4882,4500.0
Case6,Turning & Milling Q.C.,ID4618,2012-02-09 14:23:00.000000,2012-02-09 14:14:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,540.0
Case6,Flat Grinding,ID4882,2012-02-10 16:16:00.000000,2012-02-10 15:31:00.000000,Flat Grinding,ID4882,Flat Grinding,ID4882,Flat Grinding,ID4882,2700.0
Case6,Laser Marking,ID0998,2012-02-12 17:26:00.000000,2012-02-12 16:39:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,2820.0
Case6,Final Inspection Q.C.,ID4618,2012-02-13 23:41:00.000000,2012-02-13 23:40:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,60.0
Case6,Packing,ID4820,2012-02-14 08:00:00.000000,2012-02-14 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case6,Laser Marking,ID0998,2012-02-27 08:15:00.000000,2012-02-27 07:00:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,4500.0
Case6,End,End,2012-02-27 08:15:00.000001,2012-02-27 08:15:00.000001,,,,,,,
Case60,Start,Start,2012-03-16 05:22:59.999999,2012-03-16 05:22:59.999999,,,,,,,
Case60,Turning,ID4219,2012-03-16 07:10:00.000000,2012-03-16 05:23:00.000000,Turning,ID4219,Turning,ID4219,Turning,ID4219,6420.0
Case60,Lapping,ID0998,2012-03-16 14:20:00.000000,2012-03-16 14:00:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,1200.0
Case60,Turning,ID0997,2012-03-16 19:30:00.000000,2012-03-16 16:53:00.000000,Turning,ID0997,Turning,ID0997,Turning,ID0997,9420.0
Case60,Turning Q.C.,ID4287,2012-03-18 15:00:00.000000,2012-03-18 14:00:00.000000,Turning Q.C.,ID4287,Turning Q.C.,ID4287,Turning Q.C.,ID4287,3600.0
Case60,Turning,ID4219,2012-03-18 15:39:00.000000,2012-03-18 14:01:00.000000,Turning,ID4219,Turning,ID4219,Turning,ID4219,5880.0
Case60,Turning,ID0997,2012-03-19 06:30:00.000000,2012-03-18 23:51:00.000000,Turning,ID0997,Turning,ID0997,Turning,ID0997,23940.0
Case60,Turning Q.C.,ID4287,2012-03-20 00:58:00.000000,2012-03-20 00:00:00.000000,Turning Q.C.,ID4287,Turning Q.C.,ID4287,Turning Q.C.,ID4287,3480.0
Case60,Turning Q.C.,ID4287,2012-03-20 15:00:00.000000,2012-03-20 14:14:00.000000,Turning Q.C.,ID4287,Turning Q.C.,ID4287,Turning Q.C.,ID4287,2760.0
Case60,Lapping,ID0998,2012-03-20 19:35:00.000000,2012-03-20 18:59:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,2160.0
Case60,Laser Marking,ID4882,2012-03-20 19:47:00.000000,2012-03-20 19:36:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,660.0
Case60,Final Inspection Q.C.,ID4287,2012-03-20 21:30:00.000000,2012-03-20 20:30:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,3600.0
Case60,Final Inspection Q.C.,ID4287,2012-03-21 00:05:00.000000,2012-03-21 00:04:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,60.0
Case60,Packing,ID4820,2012-03-21 08:00:00.000000,2012-03-21 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case60,End,End,2012-03-21 08:00:00.000001,2012-03-21 08:00:00.000001,,,,,,,
Case61,Start,Start,2012-02-16 18:46:59.999999,2012-02-16 18:46:59.999999,,,,,,,
Case61,Turning & Milling,ID3846,2012-02-16 23:05:00.000000,2012-02-16 18:47:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,15480.0
Case61,Turning & Milling,ID3846,2012-02-16 23:27:00.000000,2012-02-16 22:27:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,3600.0
Case61,Turning & Milling,ID3846,2012-02-17 00:30:00.000000,2012-02-16 23:28:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,3720.0
Case61,Turning & Milling,ID4932,2012-02-17 13:46:00.000000,2012-02-17 04:15:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,34260.0
Case61,Turning & Milling,ID3846,2012-02-17 17:31:00.000000,2012-02-17 14:05:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,12360.0
