Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource,type_task
116801,Validar solicitud,49,2016/05/04 23:23:26.000,2016/05/04 23:29:11.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,49,ManualState
116801,Homologacion por grupo de cursos,2541,2016/05/05 19:08:33.000,2016/05/05 19:58:52.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,2541,SubProcessMultiInstance
116801,End,End,2016/05/05 19:58:52.000,2016/05/05 19:58:52.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116901,Start,Start,2016/05/05 16:42:28.000,2016/05/05 16:42:28.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Start,complete,Start,Start
116901,Validar solicitud,261,2016/05/05 16:42:28.000,2016/05/05 19:12:58.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Validar solicitud,complete,261,ManualState
116901,Traer informacion estudiante - banner,26793,2016/05/05 17:12:16.000,2016/05/05 17:12:16.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Traer informacion estudiante - banner,complete,26793,AutoState
116901,Radicar Solicitud Homologacion,26793,2016/05/05 17:12:22.000,2016/05/05 17:12:22.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Radicar Solicitud Homologacion,complete,26793,ManualState
116901,Homologacion por grupo de cursos,7355,2016/06/03 01:12:33.000,2016/06/03 01:21:41.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Homologacion por grupo de cursos,complete,7355,SubProcessMultiInstance
116901,End,End,2016/06/03 01:21:41.000,2016/06/03 01:21:41.000,Variant 16,16,Fluxicon Disco,Variant 16,16,End,complete,End,End
116905,Start,Start,2016/05/05 18:35:48.000,2016/05/05 18:35:48.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116905,Traer informacion estudiante - banner,19019,2016/05/05 18:35:48.000,2016/05/05 18:35:48.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,19019,AutoState
116905,Radicar Solicitud Homologacion,19019,2016/05/05 18:35:51.000,2016/05/05 18:36:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,19019,ManualState
116905,Validar solicitud,19019,2016/05/05 18:45:18.000,2016/05/05 18:45:18.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,19019,ManualState
116905,Homologacion por grupo de cursos,1007,2016/05/05 18:45:56.000,2016/05/05 19:25:40.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,1007,SubProcessMultiInstance
116905,End,End,2016/05/05 19:25:40.000,2016/05/05 19:25:40.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116906,Start,Start,2016/05/05 18:10:23.000,2016/05/05 18:10:23.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Start,complete,Start,Start
116906,Validar solicitud,677,2016/05/05 18:10:23.000,2016/05/05 18:53:12.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Validar solicitud,complete,677,ManualState
116906,Traer informacion estudiante - banner,8416,2016/05/05 18:41:28.000,2016/05/05 18:41:28.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Traer informacion estudiante - banner,complete,8416,AutoState
116906,Radicar Solicitud Homologacion,8416,2016/05/05 18:41:30.000,2016/05/05 18:41:30.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Radicar Solicitud Homologacion,complete,8416,ManualState
116906,Homologacion por grupo de cursos,677,2016/05/13 22:59:53.000,2016/05/13 22:59:54.000,Variant 16,16,Fluxicon Disco,Variant 16,16,Homologacion por grupo de cursos,complete,677,SubProcessMultiInstance
116906,End,End,2016/05/13 22:59:54.000,2016/05/13 22:59:54.000,Variant 16,16,Fluxicon Disco,Variant 16,16,End,complete,End,End
116910,Start,Start,2016/05/05 19:11:55.000,2016/05/05 19:11:55.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116910,Traer informacion estudiante - banner,19019,2016/05/05 19:11:55.000,2016/05/05 19:11:55.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,19019,AutoState
116910,Radicar Solicitud Homologacion,19019,2016/05/05 19:11:55.000,2016/05/05 19:11:58.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,19019,ManualState
116910,Validar solicitud,19019,2016/05/05 19:15:53.000,2016/05/05 19:15:53.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,19019,ManualState
116910,Homologacion por grupo de cursos,1007,2016/05/05 19:16:13.000,2016/05/05 19:55:27.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,1007,SubProcessMultiInstance
116910,End,End,2016/05/05 19:55:27.000,2016/05/05 19:55:27.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116911,Start,Start,2016/05/05 19:15:53.000,2016/05/05 19:15:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
116911,Traer informacion estudiante - banner,26271,2016/05/05 19:15:53.000,2016/05/05 19:15:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,26271,AutoState
116911,Radicar Solicitud Homologacion,26271,2016/05/05 19:15:55.000,2016/05/05 20:20:39.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,26271,ManualState
116911,Cancelar Solicitud,22404,2016/05/18 21:56:11.000,2016/05/18 22:04:11.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,22404,Event
116911,Notificacion estudiante cancelacion soli,22404,2016/05/19 21:25:52.000,2016/05/19 21:25:52.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,22404,AutoState
116911,End,End,2016/05/19 21:25:52.000,2016/05/19 21:25:52.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
116912,Start,Start,2016/05/05 19:18:01.000,2016/05/05 19:18:01.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116912,Traer informacion estudiante - banner,19019,2016/05/05 19:18:01.000,2016/05/05 19:18:01.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,19019,AutoState
116912,Radicar Solicitud Homologacion,19019,2016/05/05 19:18:01.000,2016/05/05 19:18:04.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,19019,ManualState
116912,Validar solicitud,19019,2016/05/05 19:21:28.000,2016/05/05 19:21:28.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,19019,ManualState
116912,Homologacion por grupo de cursos,1007,2016/05/05 19:21:52.000,2016/05/05 23:47:59.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,1007,SubProcessMultiInstance
116912,End,End,2016/05/05 23:47:59.000,2016/05/05 23:47:59.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116913,Start,Start,2016/05/05 19:25:46.000,2016/05/05 19:25:46.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116913,Traer informacion estudiante - banner,19019,2016/05/05 19:25:46.000,2016/05/05 19:25:46.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,19019,AutoState
116913,Radicar Solicitud Homologacion,19019,2016/05/05 19:25:48.000,2016/05/05 19:25:50.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,19019,ManualState
116913,Validar solicitud,19019,2016/05/05 19:28:17.000,2016/05/05 19:28:18.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,19019,ManualState
116913,Homologacion por grupo de cursos,1007,2016/05/05 19:29:27.000,2016/05/05 21:26:11.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,1007,SubProcessMultiInstance
116913,End,End,2016/05/05 21:26:11.000,2016/05/05 21:26:11.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116914,Start,Start,2016/05/05 18:44:49.000,2016/05/05 18:44:49.000,Variant 17,17,Fluxicon Disco,Variant 17,17,Start,complete,Start,Start
116914,Cancelar Solicitud,11571,2016/05/05 18:44:49.000,2016/05/05 19:13:08.000,Variant 17,17,Fluxicon Disco,Variant 17,17,Cancelar Solicitud,complete,11571,Event
116914,Traer informacion estudiante - banner,11571,2016/05/05 19:29:53.000,2016/05/05 19:29:53.000,Variant 17,17,Fluxicon Disco,Variant 17,17,Traer informacion estudiante - banner,complete,11571,AutoState
116914,Radicar Solicitud Homologacion,11571,2016/05/05 19:29:55.000,2016/05/05 19:29:55.000,Variant 17,17,Fluxicon Disco,Variant 17,17,Radicar Solicitud Homologacion,complete,11571,ManualState
116914,Notificacion estudiante cancelacion soli,11571,2016/05/12 01:03:57.000,2016/05/12 01:03:57.000,Variant 17,17,Fluxicon Disco,Variant 17,17,Notificacion estudiante cancelacion soli,complete,11571,AutoState
116914,End,End,2016/05/12 01:03:57.000,2016/05/12 01:03:57.000,Variant 17,17,Fluxicon Disco,Variant 17,17,End,complete,End,End
116920,Start,Start,2016/05/05 22:44:37.000,2016/05/05 22:44:37.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
116920,Traer informacion estudiante - banner,7781,2016/05/05 22:44:37.000,2016/05/05 22:44:37.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,7781,AutoState
116920,Radicar Solicitud Homologacion,7781,2016/05/05 22:44:41.000,2016/05/05 22:45:03.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,7781,ManualState
116920,Cancelar Solicitud,7781,2016/05/05 23:07:40.000,2016/05/05 23:07:43.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,7781,Event
116920,Notificacion estudiante cancelacion soli,7781,2016/05/05 23:11:11.000,2016/05/05 23:11:11.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,7781,AutoState
116920,End,End,2016/05/05 23:11:11.000,2016/05/05 23:11:11.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
116925,Start,Start,2016/05/06 00:36:58.000,2016/05/06 00:36:58.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116925,Traer informacion estudiante - banner,8774,2016/05/06 00:36:58.000,2016/05/06 00:36:58.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,8774,AutoState
116925,Radicar Solicitud Homologacion,8774,2016/05/06 00:36:59.000,2016/05/06 00:38:22.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,8774,ManualState
116925,Validar solicitud,677,2016/05/06 02:58:25.000,2016/05/06 03:35:31.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,677,ManualState
116925,Homologacion por grupo de cursos,3445,2016/05/13 23:06:42.000,2016/05/14 01:14:49.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,3445,SubProcessMultiInstance
116925,End,End,2016/05/14 01:14:49.000,2016/05/14 01:14:49.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116926,Start,Start,2016/05/06 01:10:00.000,2016/05/06 01:10:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116926,Traer informacion estudiante - banner,1378,2016/05/06 01:10:00.000,2016/05/06 01:10:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,1378,AutoState
116926,Radicar Solicitud Homologacion,1378,2016/05/06 01:10:01.000,2016/05/06 01:10:07.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,1378,ManualState
116926,Validar solicitud,19019,2016/05/06 01:16:42.000,2016/05/06 01:23:30.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,19019,ManualState
116926,Homologacion por grupo de cursos,1007,2016/05/07 00:04:54.000,2016/05/07 00:33:20.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,1007,SubProcessMultiInstance
116926,End,End,2016/05/07 00:33:20.000,2016/05/07 00:33:20.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116927,Start,Start,2016/05/06 01:16:48.000,2016/05/06 01:16:48.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116927,Traer informacion estudiante - banner,1378,2016/05/06 01:16:48.000,2016/05/06 01:16:48.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,1378,AutoState
116927,Radicar Solicitud Homologacion,1378,2016/05/06 01:16:49.000,2016/05/06 01:16:53.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,1378,ManualState
116927,Validar solicitud,677,2016/05/06 01:21:30.000,2016/05/06 01:59:17.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,677,ManualState
116927,Homologacion por grupo de cursos,3445,2016/05/13 23:09:18.000,2016/05/13 23:15:41.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,3445,SubProcessMultiInstance
116927,End,End,2016/05/13 23:15:41.000,2016/05/13 23:15:41.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116928,Start,Start,2016/05/06 01:22:11.000,2016/05/06 01:22:11.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
116928,Traer informacion estudiante - banner,1378,2016/05/06 01:22:11.000,2016/05/06 01:22:11.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,1378,AutoState
116928,Radicar Solicitud Homologacion,1378,2016/05/06 01:22:12.000,2016/05/06 01:22:14.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,1378,ManualState
116928,Validar solicitud,677,2016/05/06 01:24:28.000,2016/05/06 02:02:17.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,677,ManualState
116928,Homologacion por grupo de cursos,3445,2016/05/13 23:13:56.000,2016/05/13 23:20:13.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,3445,SubProcessMultiInstance
116928,End,End,2016/05/13 23:20:13.000,2016/05/13 23:20:13.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
116953,Start,Start,2016/05/05 22:10:46.000,2016/05/05 22:10:46.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Start,complete,Start,Start
116953,Traer informacion estudiante - banner,18501,2016/05/05 22:10:46.000,2016/05/05 22:10:46.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Traer informacion estudiante - banner,complete,18501,AutoState
116953,Radicar Solicitud Homologacion,18501,2016/05/05 22:10:48.000,2016/05/05 22:11:02.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Radicar Solicitud Homologacion,complete,18501,ManualState
116953,Cancelar Solicitud,22533,2016/05/05 22:25:47.000,2016/05/05 23:42:45.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Cancelar Solicitud,complete,22533,Event
116953,Validar solicitud,22404,2016/05/05 22:25:47.000,2016/05/05 22:32:29.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Validar solicitud,complete,22404,ManualState
116953,Notificacion estudiante cancelacion soli,22533,2016/05/20 17:24:07.000,2016/05/20 17:24:07.000,Variant 7,7,Fluxicon Disco,Variant 7,7,Notificacion estudiante cancelacion soli,complete,22533,AutoState
116953,End,End,2016/05/20 17:24:07.000,2016/05/20 17:24:07.000,Variant 7,7,Fluxicon Disco,Variant 7,7,End,complete,End,End
117053,Start,Start,2016/05/06 04:20:16.000,2016/05/06 04:20:16.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
117053,Traer informacion estudiante - banner,9890,2016/05/06 04:20:16.000,2016/05/06 04:20:16.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,9890,AutoState
117053,Radicar Solicitud Homologacion,9890,2016/05/06 04:20:17.000,2016/05/06 04:20:17.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,9890,ManualState
117053,Validar solicitud,22404,2016/05/06 04:28:25.000,2016/05/06 04:31:41.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,22404,ManualState
117053,Homologacion por grupo de cursos,22404,2016/05/06 19:16:46.000,2016/05/06 21:03:14.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,22404,SubProcessMultiInstance
117053,End,End,2016/05/06 21:03:14.000,2016/05/06 21:03:14.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
117151,Start,Start,2016/05/06 12:52:53.000,2016/05/06 12:52:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
117151,Traer informacion estudiante - banner,11387,2016/05/06 12:52:53.000,2016/05/06 12:52:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,11387,AutoState
117151,Radicar Solicitud Homologacion,11387,2016/05/06 12:53:01.000,2016/05/06 12:53:01.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,11387,ManualState
117151,Cancelar Solicitud,677,2016/05/06 13:00:35.000,2016/05/06 13:03:10.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,677,Event
117151,Notificacion estudiante cancelacion soli,677,2016/05/06 18:35:13.000,2016/05/06 18:35:13.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,677,AutoState
117151,End,End,2016/05/06 18:35:13.000,2016/05/06 18:35:13.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
117253,Start,Start,2016/05/06 18:34:50.000,2016/05/06 18:34:50.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
117253,Traer informacion estudiante - banner,6723,2016/05/06 18:34:50.000,2016/05/06 18:34:50.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,6723,AutoState
117253,Radicar Solicitud Homologacion,6723,2016/05/06 18:34:52.000,2016/05/06 18:34:58.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,6723,ManualState
117253,Validar solicitud,677,2016/05/06 18:41:26.000,2016/05/06 19:16:01.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,677,ManualState
117253,Homologacion por grupo de cursos,3445,2016/05/13 23:16:31.000,2016/05/13 23:38:24.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,3445,SubProcessMultiInstance
117253,End,End,2016/05/13 23:38:24.000,2016/05/13 23:38:24.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
117258,Start,Start,2016/05/06 22:08:02.000,2016/05/06 22:08:02.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
117258,Traer informacion estudiante - banner,8268,2016/05/06 22:08:02.000,2016/05/06 22:08:02.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,8268,AutoState
117258,Radicar Solicitud Homologacion,8268,2016/05/06 22:08:08.000,2016/05/06 22:30:01.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,8268,ManualState
117258,Validar solicitud,18929,2016/05/12 18:02:05.000,2016/05/12 18:28:02.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,18929,ManualState
117258,Homologacion por grupo de cursos,18929,2016/05/17 21:30:22.000,2016/05/17 21:30:22.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,18929,SubProcessMultiInstance
117258,End,End,2016/05/17 21:30:22.000,2016/05/17 21:30:22.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
117263,Start,Start,2016/05/06 23:59:47.000,2016/05/06 23:59:47.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
117263,Traer informacion estudiante - banner,10742,2016/05/06 23:59:47.000,2016/05/06 23:59:47.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,10742,AutoState
117263,Radicar Solicitud Homologacion,10742,2016/05/06 23:59:48.000,2016/05/07 00:07:22.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,10742,ManualState
117263,Validar solicitud,261,2016/05/10 23:34:03.000,2016/05/11 01:56:28.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,261,ManualState
