case_id,resource,role,activity,FixedCost,ResourceCost,Start_Time,End_Time,AssignedTime
783,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T08:42:41.302,2023-04-19T09:04:07.649,2023-04-19T08:42:41.302
782,Clerk-000005,Clerk,Check application form completeness,0.0,1.07,2023-04-19T08:00:00.000,2023-04-19T09:04:12.206,2023-04-18T16:00:00.000
782,Clerk-000003,Clerk,Return application back to applicant,0.0,0.08,2023-04-19T09:04:12.206,2023-04-19T09:09:12.206,2023-04-19T09:04:12.206
781,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T08:50:48.944,2023-04-19T09:10:48.944,2023-04-19T08:50:48.944
778,Clerk-000002,Clerk,Cancel application,0.0,0.08,2023-04-19T09:14:22.952,2023-04-19T09:19:22.952,2023-04-19T09:14:22.952
781,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T09:10:48.944,2023-04-19T09:21:17.464,2023-04-19T09:10:48.944
779,Clerk-000006,Clerk,Approve application,0.0,0.08,2023-04-19T09:21:07.810,2023-04-19T09:26:07.810,2023-04-19T09:21:07.810
783,Clerk-000001,Clerk,Check credit history,0.0,0.74,2023-04-19T08:42:41.302,2023-04-19T09:27:19.592,2023-04-19T08:42:41.302
784,Clerk-000007,Clerk,Check application form completeness,0.0,0.53,2023-04-19T09:00:00.000,2023-04-19T09:32:00.977,2023-04-19T09:00:00.000
785,Clerk-000004,Clerk,Check application form completeness,0.0,0.07,2023-04-19T09:30:00.000,2023-04-19T09:34:13.289,2023-04-19T09:30:00.000
784,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-19T09:32:00.977,2023-04-19T09:38:53.526,2023-04-19T09:32:00.977
781,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T09:21:17.464,2023-04-19T09:41:17.464,2023-04-19T09:21:17.464
785,Clerk-000005,Clerk,Check credit history,0.0,0.16,2023-04-19T09:34:13.289,2023-04-19T09:43:49.172,2023-04-19T09:34:13.289
783,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T09:27:19.592,2023-04-19T09:47:19.592,2023-04-19T09:27:19.592
780,Clerk-000003,Clerk,Reject application,0.0,0.17,2023-04-19T09:38:25.853,2023-04-19T09:48:25.853,2023-04-19T09:38:25.853
784,Clerk-000008,Clerk,Check credit history,0.0,0.31,2023-04-19T09:32:00.977,2023-04-19T09:50:24.315,2023-04-19T09:32:00.977
785,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T09:34:13.289,2023-04-19T09:54:30.361,2023-04-19T09:34:13.289
782,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-04-19T09:09:12.206,2023-04-19T10:09:12.206,2023-04-19T09:09:12.206
782,Clerk-000006,Clerk,Check application form completeness,0.0,0.02,2023-04-19T10:09:12.206,2023-04-19T10:10:23.382,2023-04-19T10:09:12.206
786,Clerk-000002,Clerk,Check application form completeness,0.0,0.37,2023-04-19T10:00:00.000,2023-04-19T10:22:28.126,2023-04-19T10:00:00.000
784,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-04-19T09:32:00.977,2023-04-19T10:23:06.052,2023-04-19T09:32:00.977
785,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-19T09:34:13.289,2023-04-19T10:26:16.771,2023-04-19T09:34:13.289
786,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-19T10:26:16.771,2023-04-19T10:28:35.954,2023-04-19T10:22:28.126
782,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T10:10:23.382,2023-04-19T10:32:43.673,2023-04-19T10:10:23.382
786,Clerk-000007,Clerk,Check credit history,0.0,0.23,2023-04-19T10:22:28.126,2023-04-19T10:36:33.973,2023-04-19T10:22:28.126
784,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T10:23:06.052,2023-04-19T10:43:06.052,2023-04-19T10:23:06.052
787,Clerk-000004,Clerk,Check application form completeness,0.0,0.26,2023-04-19T10:30:00.000,2023-04-19T10:45:25.149,2023-04-19T10:30:00.000
785,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T10:26:16.771,2023-04-19T10:46:16.771,2023-04-19T10:26:16.771
781,Clerk-000005,Clerk,Cancel application,0.0,0.08,2023-04-19T10:41:17.464,2023-04-19T10:46:17.464,2023-04-19T10:41:17.464
785,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T10:46:16.771,2023-04-19T10:46:33.595,2023-04-19T10:46:16.771
784,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T10:43:06.052,2023-04-19T10:49:57.766,2023-04-19T10:43:06.052
782,Clerk-000001,Clerk,Check credit history,0.0,0.71,2023-04-19T10:10:23.382,2023-04-19T10:53:15.253,2023-04-19T10:10:23.382
787,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T10:45:25.149,2023-04-19T10:55:28.462,2023-04-19T10:45:25.149
783,Clerk-000008,Clerk,Reject application,0.0,0.17,2023-04-19T10:47:19.592,2023-04-19T10:57:19.592,2023-04-19T10:47:19.592
787,Clerk-000003,Clerk,Check credit history,0.0,0.21,2023-04-19T10:45:25.149,2023-04-19T10:57:50.515,2023-04-19T10:45:25.149
785,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T10:46:33.595,2023-04-19T11:06:33.595,2023-04-19T10:46:33.595
784,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T10:49:57.766,2023-04-19T11:09:57.766,2023-04-19T10:49:57.766
782,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-19T10:10:23.382,2023-04-19T11:22:35.593,2023-04-19T10:10:23.382
787,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-19T10:45:25.149,2023-04-19T11:40:55.697,2023-04-19T10:45:25.149
782,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T11:22:35.593,2023-04-19T11:42:35.593,2023-04-19T11:22:35.593
789,Clerk-000002,Clerk,Check application form completeness,0.0,0.42,2023-04-19T11:30:00.000,2023-04-19T11:55:15.856,2023-04-19T11:30:00.000
782,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T11:42:35.593,2023-04-19T11:56:13.907,2023-04-19T11:42:35.593
789,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-19T11:55:15.856,2023-04-19T11:59:29.145,2023-04-19T11:55:15.856
787,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T11:40:55.697,2023-04-19T12:00:55.697,2023-04-19T11:40:55.697
788,Clerk-000006,Clerk,Check application form completeness,0.0,1.04,2023-04-19T11:00:00.000,2023-04-19T12:02:18.612,2023-04-19T11:00:00.000
788,Clerk-000005,Clerk,Return application back to applicant,0.0,0.08,2023-04-19T12:02:18.612,2023-04-19T12:07:18.612,2023-04-19T12:02:18.612
785,Clerk-000001,Clerk,Cancel application,0.0,0.08,2023-04-19T12:06:33.595,2023-04-19T12:11:33.595,2023-04-19T12:06:33.595
784,Clerk-000008,Clerk,Cancel application,0.0,0.08,2023-04-19T12:09:57.766,2023-04-19T12:14:57.766,2023-04-19T12:09:57.766
782,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T11:56:13.907,2023-04-19T12:16:13.907,2023-04-19T11:56:13.907
789,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T11:55:15.856,2023-04-19T12:32:59.139,2023-04-19T11:55:15.856
791,Clerk-000003,Clerk,Check application form completeness,0.0,0.08,2023-04-19T12:30:00.000,2023-04-19T12:34:49.866,2023-04-19T12:30:00.000
791,Clerk-000002,Clerk,Return application back to applicant,0.0,0.08,2023-04-19T12:34:49.866,2023-04-19T12:39:49.866,2023-04-19T12:34:49.866
786,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-04-19T10:23:06.052,2023-04-19T12:49:46.367,2023-04-19T10:22:28.126
790,Clerk-000004,Clerk,Check application form completeness,0.0,0.85,2023-04-19T12:00:00.000,2023-04-19T12:50:55.992,2023-04-19T12:00:00.000
790,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-19T12:50:55.992,2023-04-19T12:51:28.118,2023-04-19T12:50:55.992
789,Clerk-000007,Clerk,Check credit history,0.0,0.96,2023-04-19T11:55:15.856,2023-04-19T12:52:58.050,2023-04-19T11:55:15.856
790,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T12:50:55.992,2023-04-19T13:04:31.832,2023-04-19T12:50:55.992
788,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-04-19T12:07:18.612,2023-04-19T13:07:18.612,2023-04-19T12:07:18.612
786,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T12:49:46.367,2023-04-19T13:09:46.367,2023-04-19T12:49:46.367
787,Clerk-000001,Clerk,Reject application,0.0,0.17,2023-04-19T13:00:55.697,2023-04-19T13:10:55.697,2023-04-19T13:00:55.697
789,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T12:52:58.050,2023-04-19T13:12:58.050,2023-04-19T12:52:58.050
788,Clerk-000008,Clerk,Check application form completeness,0.0,0.09,2023-04-19T13:07:18.612,2023-04-19T13:12:59.380,2023-04-19T13:07:18.612
788,Clerk-000003,Clerk,Return application back to applicant,0.0,0.08,2023-04-19T13:12:59.380,2023-04-19T13:17:59.380,2023-04-19T13:12:59.380
782,Clerk-000002,Clerk,Approve application,0.0,0.08,2023-04-19T13:16:13.907,2023-04-19T13:21:13.907,2023-04-19T13:16:13.907
792,Clerk-000005,Clerk,Check application form completeness,0.0,0.43,2023-04-19T13:00:00.000,2023-04-19T13:25:35.012,2023-04-19T13:00:00.000
790,Clerk-000006,Clerk,Check credit history,0.0,0.66,2023-04-19T12:50:55.992,2023-04-19T13:30:31.756,2023-04-19T12:50:55.992
792,Clerk-000004,Clerk,Check credit history,0.0,0.18,2023-04-19T13:25:35.012,2023-04-19T13:36:12.851,2023-04-19T13:25:35.012
793,Clerk-000007,Clerk,Check application form completeness,0.0,0.17,2023-04-19T13:30:00.000,2023-04-19T13:40:22.901,2023-04-19T13:30:00.000
793,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T13:40:22.901,2023-04-19T13:43:40.218,2023-04-19T13:40:22.901
790,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T13:30:31.756,2023-04-19T13:50:31.756,2023-04-19T13:30:31.756
792,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-04-19T13:25:35.012,2023-04-19T13:54:17.248,2023-04-19T13:25:35.012
790,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T13:50:31.756,2023-04-19T14:06:53.863,2023-04-19T13:50:31.756
791,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-04-19T13:07:18.612,2023-04-19T14:07:18.612,2023-04-19T12:39:49.866
793,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-19T13:40:22.901,2023-04-19T14:09:10.426,2023-04-19T13:40:22.901
794,Clerk-000008,Clerk,Check application form completeness,0.0,0.21,2023-04-19T14:00:00.000,2023-04-19T14:12:50.901,2023-04-19T14:00:00.000
792,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-19T13:25:35.012,2023-04-19T14:14:46.657,2023-04-19T13:25:35.012
786,Clerk-000002,Clerk,Reject application,0.0,0.17,2023-04-19T14:09:46.367,2023-04-19T14:19:46.367,2023-04-19T14:09:46.367
794,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-19T14:12:50.901,2023-04-19T14:19:47.451,2023-04-19T14:12:50.901
793,Clerk-000001,Clerk,Check credit history,0.0,0.69,2023-04-19T13:40:22.901,2023-04-19T14:21:51.561,2023-04-19T13:40:22.901
789,Clerk-000006,Clerk,Reject application,0.0,0.17,2023-04-19T14:12:58.050,2023-04-19T14:22:58.050,2023-04-19T14:12:58.050
790,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T14:06:53.863,2023-04-19T14:26:53.863,2023-04-19T14:06:53.863
794,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T14:12:50.901,2023-04-19T14:27:03.284,2023-04-19T14:12:50.901
794,Clerk-000005,Clerk,Check credit history,0.0,0.24,2023-04-19T14:12:50.901,2023-04-19T14:27:24.175,2023-04-19T14:12:50.901
792,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T14:14:46.657,2023-04-19T14:34:46.657,2023-04-19T14:14:46.657
792,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T14:34:46.657,2023-04-19T14:38:18.063,2023-04-19T14:34:46.657
791,Clerk-000003,Clerk,Check application form completeness,0.0,0.57,2023-04-19T14:07:18.612,2023-04-19T14:41:38.975,2023-04-19T14:07:18.612
793,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T14:21:51.561,2023-04-19T14:41:51.561,2023-04-19T14:21:51.561
793,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T14:41:51.561,2023-04-19T14:43:08.936,2023-04-19T14:41:51.561
791,Clerk-000007,Clerk,Return application back to applicant,0.0,0.08,2023-04-19T14:41:38.975,2023-04-19T14:46:38.975,2023-04-19T14:41:38.975
794,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T14:27:24.175,2023-04-19T14:47:24.175,2023-04-19T14:27:24.175
795,Clerk-000004,Clerk,Check application form completeness,0.0,0.33,2023-04-19T14:30:00.000,2023-04-19T14:49:54.019,2023-04-19T14:30:00.000
795,Clerk-000008,Clerk,Check credit history,0.0,0.12,2023-04-19T14:49:54.019,2023-04-19T14:56:54.042,2023-04-19T14:49:54.019
792,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T14:38:18.063,2023-04-19T14:58:18.063,2023-04-19T14:38:18.063
794,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T14:47:24.175,2023-04-19T14:59:26.657,2023-04-19T14:47:24.175
793,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T14:43:08.936,2023-04-19T15:03:08.936,2023-04-19T14:43:08.936
788,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-04-19T14:07:18.612,2023-04-19T15:07:18.612,2023-04-19T13:17:59.380
795,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-04-19T14:49:54.019,2023-04-19T15:09:25.709,2023-04-19T14:49:54.019
796,Clerk-000002,Clerk,Check application form completeness,0.0,0.23,2023-04-19T15:00:00.000,2023-04-19T15:13:36.252,2023-04-19T15:00:00.000
788,Clerk-000001,Clerk,Check application form completeness,0.0,0.13,2023-04-19T15:07:18.612,2023-04-19T15:15:08.994,2023-04-19T15:07:18.612
794,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-04-19T14:59:26.657,2023-04-19T15:19:26.657,2023-04-19T14:59:26.657
795,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-19T14:49:54.019,2023-04-19T15:27:02.228,2023-04-19T14:49:54.019
796,Clerk-000006,Clerk,Check credit history,0.0,0.28,2023-04-19T15:13:36.252,2023-04-19T15:30:25.505,2023-04-19T15:13:36.252
790,Clerk-000003,Clerk,Cancel application,0.0,0.08,2023-04-19T15:26:53.863,2023-04-19T15:31:53.863,2023-04-19T15:26:53.863
788,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-19T15:27:02.228,2023-04-19T15:38:05.270,2023-04-19T15:15:08.994
796,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-19T15:13:36.252,2023-04-19T15:40:03.582,2023-04-19T15:13:36.252
788,Clerk-000005,Clerk,Check credit history,0.0,0.42,2023-04-19T15:15:08.994,2023-04-19T15:40:12.586,2023-04-19T15:15:08.994
795,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T15:27:02.228,2023-04-19T15:47:02.228,2023-04-19T15:27:02.228
797,Clerk-000007,Clerk,Check application form completeness,0.0,0.39,2023-04-19T15:30:00.000,2023-04-19T15:53:28.716,2023-04-19T15:30:00.000
788,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-04-19T15:15:08.994,2023-04-19T15:58:55.457,2023-04-19T15:15:08.994
797,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-19T15:53:28.716,2023-04-19T15:59:41.610,2023-04-19T15:53:28.716
795,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-04-19T15:47:02.228,2023-04-20T08:00:09.980,2023-04-19T15:47:02.228
798,Clerk-000002,Clerk,Check application form completeness,0.0,0.03,2023-04-20T08:00:00.000,2023-04-20T08:02:00.823,2023-04-19T16:00:00.000
792,Clerk-000008,Clerk,Cancel application,0.0,0.08,2023-04-19T15:58:18.063,2023-04-20T08:03:18.063,2023-04-19T15:58:18.063
793,Clerk-000001,Clerk,Cancel application,0.0,0.08,2023-04-20T08:00:00.000,2023-04-20T08:05:00.000,2023-04-19T16:03:08.936
794,Clerk-000006,Clerk,Cancel application,0.0,0.08,2023-04-20T08:00:00.000,2023-04-20T08:05:00.000,2023-04-19T16:19:26.657
791,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-04-19T15:07:18.612,2023-04-20T08:07:18.612,2023-04-19T14:46:38.975
798,Clerk-000003,Clerk,Check credit history,0.0,0.13,2023-04-20T08:02:00.823,2023-04-20T08:09:44.966,2023-04-20T08:02:00.823
796,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-19T15:13:36.252,2023-04-20T08:11:04.541,2023-04-19T15:13:36.252
798,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-20T08:02:00.823,2023-04-20T08:12:21.120,2023-04-20T08:02:00.823
791,Clerk-000005,Clerk,Check application form completeness,0.0,0.15,2023-04-20T08:07:18.612,2023-04-20T08:16:01.409,2023-04-20T08:07:18.612
788,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-04-19T15:58:55.457,2023-04-20T08:18:55.457,2023-04-19T15:58:55.457
795,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-04-20T08:00:09.980,2023-04-20T08:20:09.980,2023-04-20T08:00:09.980
791,Clerk-000007,Clerk,Check credit history,0.0,0.14,2023-04-20T08:16:01.409,2023-04-20T08:24:21.343,2023-04-20T08:16:01.409
796,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-04-20T08:11:04.541,2023-04-20T08:31:04.541,2023-04-20T08:11:04.541
797,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-04-19T15:58:55.457,2023-04-20T08:32:25.727,2023-04-19T15:53:28.716
788,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2023-04-20T08:18:55.457,2023-04-20T08:36:17.184,2023-04-20T08:18:55.457
791,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-04-20T08:32:25.727,2023-04-20T08:40:59.634,2023-04-20T08:16:01.409
798,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-20T08:11:04.541,2023-04-20T08:44:56.463,2023-04-20T08:02:00.823
799,Clerk-000002,Clerk,Check application form completeness,0.0,0.27,2023-04-20T08:30:00.000,2023-04-20T08:46:02.670,2023-04-20T08:30:00.000
799,Clerk-000008,Clerk,Return application back to applicant,0.0,0.08,2023-04-20T08:46:02.670,2023-04-20T08:51:02.670,2023-04-20T08:46:02.670
791,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-20T08:16:01.409,2023-04-20T08:56:07.342,2023-04-20T08:16:01.409
788,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-04-20T08:36:17.184,2023-04-20T08:56:17.184,2023-04-20T08:36:17.184
798,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-04-20T08:44:56.463,2023-04-20T09:04:56.463,2023-04-20T08:44:56.463
800,Clerk-000001,Clerk,Check application form completeness,0.0,0.19,2023-04-20T09:00:00.000,2023-04-20T09:11:17.752,2023-04-20T09:00:00.000
800,Clerk-000006,Clerk,Check credit history,0.0,0.01,2023-04-20T09:11:17.752,2023-04-20T09:11:56.863,2023-04-20T09:11:17.752
797,Clerk-000004,Clerk,Check credit history,0.0,1.35,2023-04-19T15:53:28.716,2023-04-20T09:14:27.883,2023-04-19T15:53:28.716
791,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-04-20T08:56:07.342,2023-04-20T09:16:07.342,2023-04-20T08:56:07.342
796,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-04-20T08:31:04.541,2023-04-20T09:23:12.631,2023-04-20T08:31:04.541
795,Clerk-000003,Clerk,Cancel application,0.0,0.08,2023-04-20T09:20:09.980,2023-04-20T09:25:09.980,2023-04-20T09:20:09.980
797,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-04-20T09:14:27.883,2023-04-20T09:34:27.883,2023-04-20T09:14:27.883
801,Clerk-000005,Clerk,Check application form completeness,0.0,0.11,2023-04-20T09:30:00.000,2023-04-20T09:36:36.768,2023-04-20T09:30:00.000
796,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-04-20T09:23:12.631,2023-04-20T09:43:12.631,2023-04-20T09:23:12.631
801,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-04-20T09:36:36.768,2023-04-20T09:44:03.230,2023-04-20T09:36:36.768
799,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-04-20T08:51:02.670,2023-04-20T09:51:02.670,2023-04-20T08:51:02.670
801,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-20T09:36:36.768,2023-04-20T09:54:25.525,2023-04-20T09:36:36.768
788,Clerk-000008,Clerk,Approve application,0.0,0.08,2023-04-20T09:56:17.184,2023-04-20T10:01:17.184,2023-04-20T09:56:17.184
799,Clerk-000002,Clerk,Check application form completeness,0.0,0.19,2023-04-20T09:51:02.670,2023-04-20T10:02:32.402,2023-04-20T09:51:02.670
799,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-20T10:02:32.402,2023-04-20T10:12:04.973,2023-04-20T10:02:32.402
800,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-04-20T09:11:17.752,2023-04-20T10:12:49.724,2023-04-20T09:11:17.752
798,Clerk-000004,Clerk,Reject application,0.0,0.17,2023-04-20T10:04:56.463,2023-04-20T10:14:56.463,2023-04-20T10:04:56.463
801,Clerk-000007,Clerk,Check credit history,0.0,0.64,2023-04-20T09:36:36.768,2023-04-20T10:15:17.761,2023-04-20T09:36:36.768
791,Clerk-000003,Clerk,Reject application,0.0,0.17,2023-04-20T10:16:07.342,2023-04-20T10:26:07.342,2023-04-20T10:16:07.342
801,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-04-20T10:15:17.761,2023-04-20T10:35:17.761,2023-04-20T10:15:17.761
802,Clerk-000001,Clerk,Check application form completeness,0.0,0.63,2023-04-20T10:00:00.000,2023-04-20T10:37:51.137,2023-04-20T10:00:00.000
797,Clerk-000008,Clerk,Reject application,0.0,0.17,2023-04-20T10:34:27.883,2023-04-20T10:44:27.883,2023-04-20T10:34:27.883
799,Clerk-000006,Clerk,Check credit history,0.0,0.74,2023-04-20T10:02:32.402,2023-04-20T10:46:42.247,2023-04-20T10:02:32.402
796,Clerk-000004,Clerk,Approve application,0.0,0.08,2023-04-20T10:43:12.631,2023-04-20T10:48:12.631,2023-04-20T10:43:12.631
802,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-04-20T10:37:51.137,2023-04-20T10:55:43.696,2023-04-20T10:37:51.137
